Index,POSTCODE,CURRENT_ENERGY_EFFICIENCY,PROPERTY_TYPE,BUILT_FORM,TRANSACTION_TYPE,ENERGY_CONSUMPTION_CURRENT,TOTAL_FLOOR_AREA,ENERGY_TARIFF,FLOOR_LEVEL,GLAZED_TYPE,GLAZED_AREA,NUMBER_HABITABLE_ROOMS,NUMBER_HEATED_ROOMS,LOW_ENERGY_LIGHTING,HOT_WATER_ENERGY_EFF,FLOOR_DESCRIPTION,FLOOR_ENERGY_EFF,WINDOWS_ENERGY_EFF,WALLS_ENERGY_EFF,ROOF_DESCRIPTION,ROOF_ENERGY_EFF,MAINHEAT_ENERGY_EFF,MAINHEATC_ENERGY_EFF,LIGHTING_DESCRIPTION,LIGHTING_ENERGY_EFF,CONSTRUCTION_AGE_BAND,TENURE
33940,53.3809,56,1,2,7,307,94,24,0,4,3,6,6,100,2,10,0,4,3,300,5,3,4,100,5,1971,1
33943,53.3809,46,1,2,2,254,132,12,0,5,3,6,5,100,3,10,0,3,2,270,4,3,3,100,5,1915,3
33948,53.2421,63,1,2,7,260,102,24,0,5,4,6,6,64,4,10,0,3,4,200,4,4,4,64,4,1971,0
33951,53.4703,58,1,2,7,304,130,12,0,5,3,7,7,88,3,20,0,3,4,250,4,4,3,88,5,1971,1
33954,53.5379,68,1,3,2,226,83,12,0,5,3,5,5,43,4,10,0,3,1,100,3,4,4,43,3,1971,3
33957,53.3809,39,1,2,13,266,239,24,0,3,3,9,9,50,3,10,0,3,1,300,5,3,4,50,4,1900,1
33959,53.5379,70,1,2,7,191,168,12,0,4,3,7,7,54,4,10,0,4,2,250,4,4,4,54,4,1900,1
33960,53.5379,59,1,4,2,292,77,12,0,5,3,4,4,67,4,20,0,3,1,250,4,4,4,67,4,1915,3
33962,53.2667,87,3,2,7,96,108,12,0,4,3,6,6,88,4,10,0,4,4,250,4,4,4,88,5,1958,1
33963,53.5379,74,1,2,7,157,169,12,0,4,3,4,4,18,4,10,0,4,4,200,4,4,5,18,2,1900,1
33966,53.5379,53,1,1,14,350,107,12,0,3,3,4,4,100,4,10,0,3,2,75,3,4,1,100,5,1940,3
33969,53.3809,63,3,2,7,256,128,12,0,5,3,4,4,55,4,10,0,3,4,250,4,4,3,55,4,1958,1
33972,53.5379,54,1,1,7,339,81,24,0,4,3,3,3,100,4,10,0,4,1,100,3,4,4,100,5,1940,1
33973,53.5379,60,1,3,7,253,102,24,0,4,3,5,5,11,4,20,0,4,1,200,4,4,4,11,2,1915,1
33974,53.2667,50,1,1,11,273,94,12,0,4,3,6,6,30,3,10,0,4,3,250,4,3,4,30,3,1958,5
33978,53.2421,59,3,2,2,303,77,12,0,5,3,4,4,44,4,10,0,3,4,200,4,4,4,44,3,1987,3
33980,53.4703,53,1,1,14,354,112,12,0,5,3,4,4,100,3,10,0,3,1,75,3,4,4,100,5,1915,3
33984,53.2558,67,1,2,2,224,116,24,0,4,3,8,8,38,4,10,0,4,4,150,4,4,3,38,3,1993,3
33986,53.2667,60,3,2,7,327,71,12,0,4,3,4,4,86,3,10,0,4,4,350,5,4,3,86,5,1993,1
33988,53.5379,52,1,2,14,330,153,12,0,3,3,6,6,26,4,20,0,3,1,100,3,4,4,26,3,1900,3
33993,53.5379,67,1,2,14,232,97,12,0,5,3,5,5,9,4,20,0,3,4,200,4,4,3,9,1,1987,1
33995,53.5379,50,1,1,14,391,83,12,0,4,3,6,6,13,3,10,0,4,2,75,3,4,4,13,2,1940,1
33997,53.2421,48,3,2,14,407,78,12,0,3,3,4,4,8,4,20,0,3,2,12,1,4,3,8,1,1958,1
33998,53.2558,73,1,2,7,159,275,12,0,3,3,6,6,67,4,20,0,3,4,270,4,4,4,67,4,1987,1
33999,53.5379,51,1,1,2,546,80,24,0,5,3,4,4,11,3,10,0,3,4,50,2,3,2,11,2,1987,3
34000,53.2558,68,1,1,0,226,65,12,0,4,3,4,4,100,4,10,0,4,4,350,5,4,3,100,5,1958,1
34007,53.5817,56,1,1,7,348,81,12,0,3,3,4,1,64,3,10,0,3,4,150,4,2,2,64,4,1958,1
34008,53.2558,57,1,1,11,216,104,12,0,5,3,5,5,33,3,10,0,3,4,100,3,3,3,33,3,1971,3
34012,53.2667,58,3,2,7,305,113,12,0,4,3,5,5,87,4,20,0,4,4,100,3,4,4,87,5,1971,1
34016,53.5379,66,1,3,2,268,53,12,0,4,3,3,3,100,4,10,0,3,4,300,5,4,3,100,5,1987,3
34024,53.2558,55,1,2,7,316,119,24,0,4,3,7,7,36,4,10,0,4,3,270,4,4,4,36,3,1979,1
34026,53.5379,69,1,3,2,235,71,12,0,5,3,5,5,100,4,10,0,3,1,150,4,4,3,100,5,1915,3
34036,53.5379,69,1,1,2,226,72,12,0,4,3,4,4,86,4,10,0,4,1,100,3,4,3,86,5,1915,3
34037,53.2421,63,1,4,2,260,93,12,0,5,3,5,5,44,4,10,0,3,1,250,4,4,4,44,3,1915,3
34042,53.2667,66,1,4,7,271,66,12,0,4,3,4,4,62,4,20,0,4,4,250,4,4,3,62,4,1940,1
34043,53.4703,42,3,2,7,302,109,12,0,5,3,5,5,50,1,10,0,3,4,250,4,2,4,50,4,1900,1
34046,53.5379,57,1,1,7,279,133,12,0,5,3,7,7,44,4,20,0,3,1,150,4,4,4,44,3,1900,1
34047,53.5379,65,3,2,2,232,96,12,0,3,3,5,5,55,4,11,0,3,4,150,4,4,4,55,4,1999,3
34048,53.5379,61,1,2,13,243,91,12,0,3,3,4,3,94,2,10,0,2,1,300,5,2,3,94,5,1900,1
34052,53.3809,70,1,2,7,197,134,12,0,5,3,5,5,82,4,10,0,3,4,150,4,4,4,82,5,1940,1
34054,53.4703,58,3,2,7,343,85,12,0,5,3,4,4,89,3,10,0,3,3,250,4,4,3,89,5,1979,1
34055,53.2558,57,3,1,7,299,123,24,0,5,4,5,5,29,4,10,0,3,4,75,3,4,4,29,3,1958,1
34063,53.5379,62,1,1,14,242,164,12,0,3,3,6,6,100,4,20,0,3,2,270,4,4,4,100,5,1915,1
34066,53.3809,50,1,1,2,289,72,12,0,5,3,3,3,100,3,10,0,3,1,200,4,3,3,100,5,1900,3
34069,53.3809,38,1,2,2,301,127,12,0,5,3,5,5,100,3,10,0,3,1,200,4,3,3,100,5,1900,3
34076,53.5379,63,3,2,13,252,123,12,0,5,3,5,5,100,3,10,0,3,4,200,4,4,4,100,5,1987,1
34082,53.5379,73,1,3,7,189,60,12,0,5,3,4,4,63,4,22,0,3,4,200,4,4,3,63,4,2004,1
34085,53.2558,46,1,2,2,264,121,12,0,5,3,7,7,100,3,10,0,3,1,300,5,3,4,100,5,1900,3
34089,53.2558,53,1,2,0,188,302,12,0,5,3,8,8,50,1,10,0,3,4,300,5,2,3,50,4,1987,1
34090,53.4703,60,3,2,13,198,131,12,0,4,3,5,5,100,3,10,0,4,4,270,4,3,4,100,5,1958,1
34093,53.5379,54,1,3,2,252,80,12,0,4,3,4,4,44,3,10,0,4,1,270,4,3,4,44,3,1900,3
34098,53.2558,69,1,2,7,209,122,12,0,5,3,7,7,100,3,10,0,3,4,300,5,4,4,100,5,1979,1
34101,53.4703,67,3,1,1,251,59,12,0,5,3,3,3,50,4,10,0,3,4,200,4,4,4,50,4,1958,5
34104,53.4703,58,1,1,7,349,84,12,0,5,3,4,4,88,3,20,0,3,3,100,3,4,4,88,5,1971,1
34107,53.2667,58,1,4,7,554,56,24,0,5,3,3,3,67,3,10,0,3,4,150,4,3,2,67,4,1993,1
34108,53.2667,68,1,2,13,202,209,12,0,4,3,9,9,19,4,10,0,4,1,150,4,4,4,19,2,1915,1
34113,53.4703,64,1,1,0,282,89,12,0,3,3,5,5,89,4,20,0,3,2,150,4,4,4,89,5,1958,5
34119,53.2558,74,3,2,7,163,132,12,0,4,3,4,4,100,4,10,0,4,4,270,4,4,5,100,5,1979,1
34125,53.2421,62,3,2,5,264,120,12,0,3,3,6,6,83,3,10,0,3,4,200,4,4,4,83,5,1979,1
34127,53.5009,47,1,1,0,336,60,12,0,3,3,5,5,57,3,10,0,3,2,75,3,3,3,57,4,1915,3
34130,53.2558,46,3,2,0,405,84,24,0,4,3,4,4,89,4,20,0,4,2,25,2,4,4,89,5,1958,1
34140,53.2667,71,1,1,11,211,86,12,0,5,3,5,5,67,4,10,0,3,3,300,5,4,4,67,4,1971,5
34145,53.4703,64,3,2,7,260,123,12,0,3,3,4,4,27,4,10,0,3,4,150,4,4,2,27,3,1958,1
34148,53.2421,32,3,2,14,369,92,12,0,5,3,5,5,100,1,10,0,3,4,25,2,2,3,100,5,1958,1
34154,53.5379,57,2,4,2,316,101,12,1,5,3,4,4,100,2,0,0,3,1,250,4,4,1,100,5,1958,3
34156,53.5379,59,1,3,13,488,70,24,0,3,3,3,3,100,1,20,0,3,2,300,5,3,2,100,5,1940,1
34157,53.2667,55,1,1,3,310,81,12,0,0,3,4,4,91,4,10,0,1,1,250,4,4,4,91,5,1915,1
34161,53.5009,45,1,1,14,294,92,12,0,5,3,6,6,92,3,10,0,3,2,75,3,3,4,92,5,1958,1
34162,53.5379,66,1,1,2,250,76,12,0,0,3,5,5,100,4,10,0,1,4,350,5,4,3,100,5,1958,3
34163,53.2558,64,1,2,7,221,119,24,0,5,3,6,6,70,4,10,0,3,4,150,4,4,3,70,5,1993,1
34167,53.5379,70,3,2,7,215,80,12,0,4,3,5,5,100,5,10,0,4,4,200,4,4,3,100,5,1979,1
34170,53.5379,78,1,2,5,148,227,12,0,5,3,7,7,46,4,10,0,3,4,250,4,4,4,46,4,1993,1
34171,53.5379,85,1,2,14,110,160,12,0,4,3,8,8,74,4,11,0,4,4,200,4,4,4,74,5,1999,1
34178,53.5379,74,2,4,5,193,46,12,1,5,3,3,3,43,4,0,0,3,4,300,5,4,4,43,3,1958,1
34180,53.5379,67,1,1,7,207,177,0,0,5,3,9,8,100,4,10,0,3,1,100,3,4,4,100,5,1940,1
34181,53.2421,86,1,1,7,111,67,12,0,5,3,4,4,30,4,10,0,3,3,200,4,4,4,30,3,1971,1
34189,53.5379,75,3,4,1,179,56,12,0,4,3,4,4,17,4,22,0,4,4,200,4,4,4,17,2,2004,5
34190,53.4703,54,1,1,7,540,78,24,0,3,3,4,4,56,3,10,0,3,4,250,4,3,3,56,4,1993,1
34199,53.2667,29,3,2,14,717,120,24,0,5,3,6,3,10,1,10,0,3,4,270,4,3,2,10,2,1958,1
34202,53.5379,60,1,3,2,279,89,12,0,5,3,4,4,89,4,20,0,3,1,270,4,4,3,89,5,1915,3
34205,53.2558,72,1,4,1,197,83,12,0,4,3,5,5,60,4,10,0,4,3,200,4,4,4,60,4,1958,5
34215,53.5817,41,1,1,2,245,75,12,0,5,3,4,4,50,2,10,0,2,4,150,4,2,3,50,4,1915,3
34222,53.2558,74,1,2,7,162,140,24,0,4,3,6,6,71,4,10,0,4,4,250,4,4,4,71,5,1971,1
34234,53.2558,60,3,2,7,285,105,12,0,5,3,4,4,20,4,10,0,3,2,75,3,4,4,20,2,1958,1
34244,53.5379,70,1,1,13,215,86,12,0,5,3,5,5,89,4,20,0,3,4,300,5,4,4,89,5,1958,1
34246,53.5379,39,1,3,2,474,97,12,0,5,3,5,5,33,2,20,0,3,1,25,2,4,1,33,3,1915,3
34254,53.3809,66,1,2,7,144,216,12,0,4,3,9,9,86,3,11,0,4,4,150,4,3,4,86,5,1999,1
34255,53.2667,68,1,1,7,213,109,12,0,4,3,4,4,100,4,10,0,4,3,300,5,4,4,100,5,1958,1
34272,53.2421,55,1,2,7,192,197,12,0,4,3,8,8,100,3,10,0,4,1,300,5,3,4,100,5,1915,1
34278,53.5379,70,1,2,7,181,221,24,0,5,3,10,10,100,4,10,0,3,3,300,5,4,4,100,5,1971,1
34288,53.2667,76,1,2,14,169,179,12,0,5,3,7,7,86,4,10,0,3,4,75,3,4,4,86,5,1987,1
34290,53.2558,69,1,2,7,190,169,12,0,5,3,8,8,53,4,11,0,3,4,200,4,4,3,53,4,1999,1
34294,53.2421,69,1,2,7,198,165,12,0,5,3,8,8,37,4,11,0,3,4,250,4,4,4,37,3,1999,1
34295,53.3809,74,1,2,7,167,107,0,0,4,3,6,6,47,4,12,0,4,4,250,4,4,4,47,4,2004,1
34298,53.5379,66,3,2,7,248,62,12,0,5,3,4,4,29,4,10,0,3,4,200,4,4,4,29,3,1979,1
34309,53.5379,67,3,2,7,236,92,0,0,3,3,4,4,44,4,10,0,3,4,250,4,4,3,44,3,1971,1
34316,53.5379,66,1,3,2,251,84,12,0,5,3,4,4,55,3,10,0,3,3,250,4,4,3,55,4,1958,3
34317,53.2667,66,1,3,7,340,34,12,0,4,3,4,4,44,4,11,0,4,4,270,4,4,3,44,3,1999,1
34330,53.3809,69,1,2,7,211,111,24,0,5,3,5,5,87,4,10,0,3,4,150,4,4,4,87,5,1979,1
34340,53.2558,68,3,2,7,216,90,12,0,5,3,4,4,100,4,10,0,3,4,100,3,4,4,100,5,1979,1
34342,53.5817,73,1,1,7,171,133,12,0,5,3,7,7,100,4,10,0,3,2,200,4,4,4,100,5,1900,1
34351,53.2558,68,1,2,7,231,85,12,0,5,3,4,4,100,3,11,0,3,4,200,4,4,4,100,5,1999,1
34354,53.5379,51,1,2,7,204,239,12,0,3,3,8,8,100,2,11,0,3,4,270,4,2,3,100,5,1999,1
34356,53.5507,67,1,2,0,246,168,12,0,5,3,7,7,57,4,10,0,3,1,200,4,4,1,57,4,1900,1
34367,53.5379,67,3,2,7,226,84,12,0,5,3,4,4,33,4,10,0,3,3,250,4,4,4,33,3,1971,1
34370,53.5379,62,1,3,2,283,81,12,0,5,3,4,4,25,4,20,0,3,1,100,3,4,4,25,3,1915,3
34383,53.2558,67,3,2,7,250,73,12,0,5,3,4,4,62,4,10,0,3,4,100,3,4,4,62,4,1987,1
34389,53.3809,64,3,1,7,288,64,12,0,3,3,3,3,12,4,10,0,3,2,200,4,4,4,12,2,1958,1
34390,53.4703,44,1,2,7,283,135,12,0,4,3,6,4,94,3,10,0,4,2,270,4,3,4,94,5,1940,1
34392,53.2667,69,1,1,7,232,79,12,0,5,3,4,4,10,4,10,0,3,3,75,3,4,4,10,2,1958,1
34400,53.5379,33,1,1,3,312,171,0,0,0,3,5,5,50,3,10,0,1,1,150,4,3,1,50,4,1900,1
34406,53.5379,67,1,2,5,228,95,12,0,5,3,5,5,30,4,10,0,3,4,300,5,4,4,30,3,1979,1
34408,53.2667,64,1,1,7,288,67,0,0,3,3,4,4,56,4,11,0,3,4,150,4,4,3,56,4,1999,1
34412,53.2667,65,1,3,7,456,58,24,0,5,3,4,4,100,3,10,0,3,4,200,4,3,3,100,5,1987,1
34414,53.5379,55,1,3,2,365,68,12,0,5,3,3,3,13,3,10,0,3,1,250,4,4,1,13,2,1915,3
34419,53.5379,79,3,1,1,346,52,24,0,4,3,3,3,100,1,10,0,4,4,200,4,3,2,100,5,1958,5
34422,53.2558,66,3,2,14,247,94,24,0,0,3,6,6,100,4,10,0,1,4,75,3,4,4,100,5,1987,1
34427,53.2558,76,0,3,1,156,67,12,1,4,3,3,3,29,4,0,0,4,3,150,4,4,4,29,3,1958,5
34431,53.3809,20,1,2,7,385,230,24,0,4,4,8,8,9,1,10,0,3,1,270,4,2,4,9,1,1900,1
34432,53.2421,42,1,1,2,320,82,24,0,5,3,6,6,44,3,20,0,3,4,200,4,3,4,44,3,1900,3
34434,53.5379,57,1,1,7,223,93,12,0,5,3,4,4,100,2,20,0,3,3,200,4,3,4,100,5,1940,1
34435,53.3809,58,1,1,7,274,151,12,0,5,3,5,5,100,4,22,0,3,1,200,4,4,4,100,5,1900,1
34436,53.5379,66,1,3,7,258,72,12,0,5,3,4,4,56,4,20,0,3,1,250,4,4,3,56,4,1915,1
34437,53.2667,59,1,1,7,207,124,12,0,5,3,5,5,92,3,20,0,3,3,270,4,3,4,92,5,1958,1
34439,53.5379,69,1,2,7,229,73,12,0,5,3,3,3,100,4,11,0,3,4,200,4,4,4,100,5,1999,1
34445,53.2667,54,1,2,7,264,77,12,0,5,3,4,4,71,3,20,0,3,4,150,4,3,3,71,5,1993,1
34447,53.5379,37,1,2,14,299,144,12,0,3,3,6,6,82,3,20,0,3,2,50,2,3,4,82,5,1940,1
34448,53.4703,42,1,1,0,337,81,12,0,0,3,5,5,67,3,10,0,1,1,200,4,3,4,67,4,1900,3
34450,53.3809,65,1,1,1,238,95,12,0,4,3,5,5,33,4,10,0,4,3,200,4,4,4,33,3,1958,5
34452,53.5379,60,1,4,2,304,78,12,0,5,3,5,5,33,3,10,0,3,3,200,4,4,3,33,3,1958,3
34454,53.5379,70,1,1,2,215,75,12,0,5,3,4,4,38,4,20,0,3,1,200,4,4,4,38,3,1915,3
34458,53.3809,64,1,2,7,242,125,12,0,4,3,5,5,100,4,10,0,4,1,100,3,4,4,100,5,1940,1
34461,53.4703,45,1,1,14,343,71,12,0,5,3,4,4,10,3,10,0,3,2,250,4,3,3,10,2,1915,3
34462,53.2558,69,1,1,7,237,70,12,0,3,3,5,5,100,4,10,0,3,4,250,4,4,4,100,5,1987,1
34467,53.2421,65,3,2,7,266,59,12,0,4,3,3,3,33,4,10,0,4,3,250,4,4,4,33,3,1971,0
34468,53.5379,61,1,1,14,284,94,12,0,5,3,5,5,16,3,10,0,3,4,25,2,4,3,16,2,1940,1
34484,53.5379,59,1,2,7,184,162,0,0,3,3,6,6,19,3,11,0,3,4,75,3,3,3,19,2,1999,1
34485,53.2667,69,3,2,0,232,88,12,0,3,3,4,4,100,4,10,0,3,4,75,3,4,4,100,5,1971,1
34488,53.2558,58,1,2,7,259,210,0,0,2,3,8,8,22,4,10,0,4,2,200,4,4,4,22,2,1971,1
34489,53.2667,68,1,3,2,241,69,24,0,5,3,5,5,50,4,10,0,3,4,200,4,4,3,50,4,1958,3
34491,53.3809,63,2,4,1,485,53,24,2,5,3,2,2,80,3,0,0,3,1,150,4,3,2,80,5,1915,5
34492,53.2421,69,3,1,1,232,50,12,0,5,3,3,3,100,2,10,0,3,3,300,5,4,3,100,5,1958,5
34495,53.5379,55,1,4,7,362,74,12,0,5,3,3,3,100,4,10,0,3,1,200,4,4,3,100,5,1915,1
34506,53.2421,39,1,1,2,224,86,12,0,5,3,5,5,100,2,20,0,3,1,300,5,2,4,100,5,1900,3
34508,53.5379,55,1,3,14,351,78,12,0,3,3,5,4,54,4,10,0,3,1,150,4,4,3,54,4,1915,3
34515,53.4703,40,1,1,0,277,191,12,0,0,3,9,9,47,3,10,0,1,2,300,5,3,3,47,4,1915,3
34536,53.3809,52,1,1,7,256,90,0,0,5,3,5,5,58,2,10,0,2,4,200,4,2,3,58,4,1940,1
34540,53.3809,94,3,2,7,27,157,12,0,4,3,7,6,100,2,20,0,4,1,300,5,5,3,100,5,1915,1
34545,53.2421,68,1,2,14,216,117,12,0,3,3,7,7,31,4,10,0,3,4,50,2,4,3,31,3,1958,1
34550,53.2558,60,3,1,1,359,50,12,0,3,3,3,3,100,3,10,0,3,4,250,4,4,3,100,5,1958,5
34551,53.2667,71,1,2,7,181,221,12,0,3,3,7,7,14,4,11,0,3,4,200,4,4,4,14,2,1999,1
34552,53.4703,56,1,2,13,543,304,24,0,2,3,12,10,100,1,20,0,4,2,300,5,3,2,100,5,1900,1
34554,53.5379,50,1,2,0,219,159,12,0,5,3,7,7,65,3,10,0,3,1,200,4,3,3,65,4,1900,1
34555,53.3809,54,1,1,7,289,148,24,0,0,3,6,6,92,4,10,0,1,1,250,4,4,4,92,5,1900,1
34562,53.5379,35,1,2,9,363,81,12,0,3,3,3,3,69,2,10,0,3,4,100,3,2,3,69,5,1993,1
34563,53.5379,69,3,2,7,214,90,0,0,3,3,5,5,33,4,10,0,3,4,270,4,4,4,33,3,1971,1
34565,53.2667,67,3,4,1,282,49,12,0,5,3,3,3,33,4,10,0,3,4,300,5,4,3,33,3,1958,5
34567,53.3809,62,1,3,7,307,64,12,0,5,3,4,4,80,4,10,0,3,1,150,4,4,3,80,5,1915,1
34578,53.4703,31,1,2,0,563,109,12,0,4,3,5,3,33,1,10,0,4,1,50,2,4,2,33,3,1900,1
34579,53.5379,72,1,2,7,186,110,12,0,4,3,7,7,71,4,12,0,4,4,250,4,4,3,71,5,2004,1
34581,53.3809,51,3,1,1,722,35,24,0,5,3,2,2,80,1,10,0,3,4,100,3,3,2,80,5,1958,5
34587,53.3809,43,1,2,14,418,142,12,0,4,3,5,5,100,3,10,0,4,1,250,4,4,3,100,5,1900,1
34592,53.2667,65,1,2,0,230,129,12,0,3,3,5,5,100,4,10,0,3,3,300,5,4,4,100,5,1958,3
34603,53.5379,55,1,1,9,340,72,12,0,5,3,4,4,56,4,10,0,3,1,270,4,4,4,56,4,1915,5
34604,53.5379,68,3,1,1,259,50,12,0,3,3,2,2,60,4,10,0,3,4,300,5,4,4,60,4,1958,5
34621,53.2558,60,1,2,7,297,90,12,0,5,3,6,6,9,4,10,0,3,3,200,4,4,4,9,1,1958,1
34627,53.5379,30,1,2,12,319,181,12,0,4,3,8,8,19,2,10,0,4,1,200,4,2,4,19,2,1900,1
34635,53.2558,31,1,2,7,550,100,12,0,4,3,6,6,18,3,20,0,4,1,200,4,4,3,18,2,1900,1
34636,53.2558,69,1,2,7,194,201,12,0,3,3,7,7,39,4,11,0,3,4,200,4,4,3,39,3,1999,1
34640,53.2667,61,3,2,7,301,84,12,0,3,3,5,5,15,4,20,0,3,2,300,5,4,4,15,2,1971,1
34641,53.2421,71,1,4,2,200,87,12,0,5,3,4,4,100,4,10,0,3,3,100,3,4,4,100,5,1971,3
34642,53.2558,74,1,2,7,164,182,12,0,5,3,5,5,100,4,10,0,3,4,150,4,4,4,100,5,1979,1
34645,53.3809,68,1,2,7,233,89,12,0,4,3,5,5,100,4,10,0,4,4,200,4,4,4,100,5,1979,1
34651,53.5379,66,1,3,7,254,74,12,0,5,3,4,4,14,4,20,0,3,2,100,3,4,1,14,2,1940,1
34653,53.2558,64,1,2,7,233,184,24,0,3,3,8,8,100,4,20,0,3,2,250,4,4,4,100,5,1958,1
34655,53.4703,72,1,1,2,209,82,12,0,5,3,4,4,63,4,10,0,3,4,250,4,4,2,63,4,1958,3
34656,53.5379,61,1,2,7,290,88,12,0,5,3,4,4,100,4,10,0,3,3,150,4,4,3,100,5,1971,1
34659,53.3809,55,3,2,14,311,105,12,0,4,3,5,5,50,4,10,0,4,2,150,4,4,4,50,4,1958,1
34660,53.2421,67,3,3,12,232,50,24,0,3,3,3,3,83,1,10,0,3,4,400,5,4,3,83,5,1958,5
34662,53.5379,72,3,2,7,130,95,12,0,4,3,6,6,68,2,10,0,4,4,270,4,3,1,68,4,1958,1
34665,53.5379,51,1,1,14,221,158,12,0,5,3,6,6,67,3,10,0,3,1,150,4,3,4,67,4,1900,1
34668,53.3809,67,3,1,1,273,55,12,0,3,3,3,3,29,4,10,0,3,4,300,5,4,4,29,3,1987,5
34674,53.4703,62,2,1,8,335,57,12,3,3,3,3,3,57,3,0,0,3,2,100,3,4,4,57,4,1971,3
34676,53.2667,75,1,3,2,185,70,12,0,5,3,4,4,100,4,10,0,3,1,75,3,4,4,100,5,1915,3
34677,53.2558,65,1,2,7,229,190,12,0,4,3,8,8,26,3,11,0,4,4,150,4,4,4,26,3,1999,1
34679,53.3809,59,1,2,2,197,146,12,0,4,3,5,5,27,3,10,0,4,4,200,4,3,4,27,3,1979,3
34688,53.2421,87,3,2,7,111,70,12,0,4,3,3,3,20,4,10,0,4,4,350,5,4,3,20,2,1993,1
34699,53.5379,60,1,1,7,298,77,12,0,5,3,12,3,25,4,20,0,3,1,150,4,4,4,25,3,1915,1
34707,53.5379,75,1,4,2,161,109,12,0,4,3,5,5,46,4,12,0,4,4,200,4,4,4,46,4,2004,3
34716,53.5817,53,3,1,7,381,62,12,0,5,3,3,3,14,2,10,0,3,4,300,5,4,3,14,2,1987,1
34717,53.4703,70,1,1,7,211,95,12,0,5,3,5,5,13,4,10,0,3,4,250,4,4,2,13,2,1958,1
34718,53.2667,67,1,2,7,222,179,12,0,3,3,9,9,44,4,21,0,3,4,270,4,4,4,44,3,1999,1
34720,53.4703,50,1,1,2,266,98,12,0,5,3,5,5,100,3,10,0,1,2,300,5,3,4,100,5,1915,3
34723,53.3809,66,1,3,2,291,53,12,0,4,3,4,4,88,4,10,0,4,4,400,5,4,3,88,5,1915,3
34731,53.2558,65,3,2,7,284,59,0,0,3,3,3,3,86,4,10,0,3,3,150,4,4,4,86,5,1971,1
34733,53.2421,74,3,2,7,164,133,12,0,4,3,5,5,73,4,12,0,4,4,300,5,4,3,73,5,2004,1
34738,53.2667,76,1,1,7,157,127,12,0,4,3,6,6,92,4,12,0,4,4,250,4,4,4,92,5,2007,1
34739,53.5817,61,1,2,7,275,119,12,0,5,3,7,7,27,4,10,0,3,4,100,3,4,3,27,3,1993,1
34748,53.5379,62,3,2,2,282,95,0,0,3,3,4,4,100,4,10,0,3,4,100,3,4,3,100,5,1993,3
34750,53.3809,78,3,1,1,157,51,24,0,5,3,3,3,100,1,10,0,3,3,300,5,4,3,100,5,1958,5
34757,53.5379,59,1,2,7,251,223,0,0,4,3,9,9,100,4,10,0,4,1,200,4,4,4,100,5,1940,1
34759,53.5379,44,1,2,2,375,129,12,0,0,3,6,6,100,4,20,0,1,1,100,3,4,4,100,5,1900,3
34762,53.2667,71,3,2,7,189,113,24,0,4,3,5,5,47,4,10,0,4,4,250,4,4,4,47,4,1958,1
34763,53.5379,71,1,3,2,205,82,24,0,5,3,5,5,100,4,10,0,3,1,100,3,4,4,100,5,1940,3
34771,53.3809,73,1,1,13,186,102,12,0,4,3,6,6,82,4,10,0,4,4,270,4,4,3,82,5,1979,1
34781,53.5379,42,1,1,7,370,75,12,0,4,3,4,3,35,1,10,0,4,4,200,4,1,4,35,3,1958,1
34787,53.2667,52,1,2,7,217,114,12,0,5,3,7,7,50,3,20,0,3,4,150,4,3,4,50,4,1987,1
34788,53.3809,73,3,2,13,190,77,12,0,4,3,4,4,100,4,22,0,4,4,200,4,4,4,100,5,2004,1
34794,53.5379,56,1,1,7,325,74,0,0,3,3,4,4,75,5,10,0,3,1,150,4,4,4,75,5,1915,1
34800,53.2667,62,1,2,7,263,81,24,0,5,3,5,5,70,1,11,0,3,4,200,4,4,4,70,5,1999,1
34801,53.2421,66,3,2,7,245,93,12,0,3,3,4,4,83,4,11,0,3,4,200,4,4,4,83,5,1999,1
34802,53.2558,68,3,2,7,215,115,12,0,5,3,4,4,25,4,10,0,3,4,250,4,4,4,25,3,1987,1
34805,53.2421,63,1,4,1,229,81,12,0,5,3,5,5,90,1,10,0,3,3,270,4,4,3,90,5,1958,5
34806,53.2421,72,3,2,13,127,91,24,0,4,3,4,4,25,3,20,0,4,4,250,4,3,4,25,3,1971,1
34807,53.5379,56,1,2,7,146,110,12,0,4,3,8,8,94,2,12,0,4,4,200,4,2,4,94,5,2004,1
34808,53.2421,73,1,2,7,176,105,12,0,4,3,6,6,100,4,12,0,4,4,200,4,4,4,100,5,2004,1
34809,53.5379,64,1,2,7,164,161,12,0,4,3,7,7,89,3,10,0,4,4,350,5,3,4,89,5,1900,1
34811,53.2421,40,1,1,0,333,82,12,0,4,3,5,5,100,2,10,0,4,2,270,4,2,3,100,5,1915,1
34813,53.5379,72,1,1,13,196,75,12,0,5,3,5,5,84,4,10,0,3,4,100,3,4,4,84,5,1987,1
34815,53.5379,65,1,4,2,257,84,12,0,4,3,5,5,63,4,10,0,4,1,300,5,4,3,63,4,1915,3
34819,53.2558,68,1,2,13,195,199,24,0,4,3,9,9,89,4,20,0,4,1,200,4,4,4,89,5,1900,1
34828,53.5379,63,1,1,1,246,97,12,0,3,3,5,5,67,4,10,0,3,4,200,4,4,4,67,4,1940,5
